Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2024-08-25;Loja C;Cerveja;Bebidas;6.0;2.4;14.4;9853.0;Transferência
2022-04-22;Loja C;Cerveja;Bebidas;4.0;48.38;;5852.0;Transferência
2024-03-26;Loja B;Pasta de Dente;Higiene;1.0;1.81;1.81;1841.0;Cartão
2024-11-10;Loja A;Shampoo;Higiene;7.0;;215.46;7826.0;Pix
2024-10-20;Loja B;Sabão em Pó;Limpeza;6.0;20.66;123.96;2888.0;Cartão
2023-12-04;Loja A;Detergente;Limpeza;2.0;23.17;46.34;8725.0;Dinheiro
2022-07-06;Loja C;Leite;Alimentos;6.0;36.23;;4901.0;Dinheiro
2023-06-04;Loja A;Shampoo;Higiene;2.0;45.14;90.28;4879.0;Dinheiro
2024-05-31;Loja A;Detergente;Limpeza;8.0;9.11;72.88;7650.0;Pix
2023-05-09;Loja B;Pasta de Dente;Higiene;7.0;45.62;319.34;5679.0;Transferência
2023-12-12;Loja C;Sabão em Pó;Limpeza;2.0;19.36;;6277.0;Cartão
2023-12-19;Loja A;Shampoo;Higiene;8.0;48.97;391.76;4248.0;Dinheiro
2022-08-16;Loja A;Feijão;Alimentos;10.0;12.53;125.3;4291.0;Transferência
2024-02-20;Loja B;Arroz;Alimentos;6.0;31.81;190.86;8779.0;Cartão
2022-08-25;Loja B;Açúcar;Alimentos;8.0;25.12;;7442.0;Dinheiro
2024-05-23;Loja C;Shampoo;Higiene;3.0;30.16;90.48;9825.0;Pix
2022-10-25;Loja A;Feijão;Alimentos;4.0;23.44;93.76;4256.0;Pix
2023-12-26;Loja B;Detergente;Limpeza;10.0;27.86;278.6;9332.0;Dinheiro
2023-11-12;Loja B;Açúcar;Alimentos;7.0;8.89;62.23;4430.0;Dinheiro
2023-11-28;Loja B;Açúcar;Alimentos;10.0;42.62;;9754.0;Transferência
2022-02-14;Loja A;Shampoo;Higiene;2.0;2.21;4.42;5070.0;
2024-11-20;Loja B;Pasta de Dente;Higiene;6.0;20.51;123.06;8953.0;Pix
2024-01-21;Loja B;Refrigerante;Bebidas;7.0;49.87;349.09;2965.0;Dinheiro
2022-01-29;Loja A;Arroz;Alimentos;10.0;46.91;469.1;9184.0;Transferência
2022-12-22;Loja B;Arroz;Alimentos;5.0;7.66;38.3;;Dinheiro
2023-12-18;Loja A;Feijão;Alimentos;7.0;4.77;33.39;2603.0;Pix
2024-12-27;Loja C;Cerveja;Bebidas;5.0;31.02;155.1;9347.0;Pix
2022-10-24;Loja C;Detergente;Limpeza;9.0;10.43;93.87;6888.0;Transferência
2022-10-25;Loja C;Detergente;Limpeza;3.0;27.84;;3094.0;Transferência
2024-09-30;Loja A;Feijão;Alimentos;7.0;27.6;193.2;3696.0;Transferência
2022-05-08;Loja A;Pasta de Dente;Higiene;1.0;21.6;21.6;2036.0;Transferência
2023-11-28;Loja C;Pasta de Dente;Higiene;6.0;27.58;165.48;4737.0;Pix
2023-07-18;Loja A;Feijão;Alimentos;8.0;14.72;117.76;5543.0;Pix
2023-02-18;Loja A;Açúcar;Alimentos;6.0;4.64;27.84;6421.0;Dinheiro
2023-09-24;Loja C;Detergente;Limpeza;4.0;7.45;29.8;9723.0;Transferência
2024-01-05;Loja B;Sabão em Pó;Limpeza;10.0;15.07;150.7;1109.0;Pix
2022-08-27;Loja A;Pasta de Dente;Higiene;9.0;29.07;261.63;6110.0;Dinheiro
2024-09-30;Loja C;Cerveja;Bebidas;1.0;31.94;31.94;3140.0;Dinheiro
2024-05-28;Loja B;Pasta de Dente;Higiene;9.0;43.34;390.06;2007.0;Cartão
2023-11-24;;Detergente;Limpeza;7.0;15.07;105.49;5053.0;Cartão
2022-02-01;Loja C;Detergente;Limpeza;10.0;24.4;;5010.0;Cartão
2024-07-29;Loja C;Arroz;Alimentos;;41.98;;3654.0;Dinheiro
2024-04-05;Loja A;Leite;Alimentos;3.0;22.55;67.65;1900.0;Dinheiro
2023-09-14;Loja A;Cerveja;Bebidas;5.0;;115.7;5363.0;Transferência
2022-11-19;Loja B;Pasta de Dente;Higiene;4.0;30.05;120.2;9650.0;Transferência
2023-07-13;Loja A;Leite;Alimentos;7.0;48.59;340.13;8543.0;Dinheiro
2023-12-10;Loja B;Feijão;Alimentos;9.0;-49.58;;9709.0;Dinheiro
2022-09-18;Loja A;Arroz;Alimentos;1.0;36.49;36.49;8885.0;Dinheiro
2024-03-08;Loja A;Refrigerante;Bebidas;2.0;;73.16;3212.0;Dinheiro
2023-02-18;Loja C;Refrigerante;Bebidas;7.0;35.89;251.23;3233.0;Pix
2023-10-01;Loja C;Shampoo;Higiene;3.0;14.59;;4464.0;Transferência
2023-11-29;Loja A;Arroz;Alimentos;10.0;22.82;228.2;4169.0;Cartão
2022-01-03;Loja C;Açúcar;Alimentos;;;;9177.0;Transferência
2024-06-10;Loja A;Açúcar;Alimentos;5.0;7.57;37.85;1473.0;Dinheiro
2022-07-27;Loja B;Açúcar;Alimentos;8.0;32.2;257.6;5544.0;
2022-10-01;Loja B;Cerveja;Bebidas;9.0;8.99;80.91;8648.0;Transferência
2024-08-18;Loja A;Açúcar;Alimentos;;22.21;;6139.0;Pix
2023-06-25;Loja C;Sabão em Pó;Limpeza;7.0;22.86;160.02;6958.0;Dinheiro
2022-01-31;Loja C;Açúcar;Alimentos;8.0;;19.04;3863.0;Dinheiro
2022-10-02;;Feijão;Alimentos;4.0;17.57;70.28;2418.0;Cartão
2024-05-10;Loja A;Feijão;Alimentos;5.0;28.25;141.25;7737.0;Dinheiro
2023-04-28;Loja B;Sabão em Pó;Limpeza;7.0;45.18;316.26;9323.0;Pix
2022-03-04;Loja C;Refrigerante;Bebidas;4.0;26.02;104.08;8301.0;Pix
2022-05-17;Loja C;Pasta de Dente;Higiene;5.0;39.39;196.95;4845.0;Pix
2022-09-03;Loja C;Leite;Alimentos;6.0;44.17;265.02;6957.0;Transferência
2024-02-19;;Pasta de Dente;Higiene;10.0;33.53;335.3;3853.0;Cartão
2024-05-14;Loja C;Cerveja;Bebidas;2.0;42.38;84.76;9231.0;Pix
2023-03-01;Loja C;Açúcar;Alimentos;;30.4;;4724.0;Cartão
2023-11-26;Loja B;Detergente;Limpeza;10.0;48.45;;7821.0;Dinheiro
2022-01-29;Loja A;Açúcar;Alimentos;4.0;35.7;;3906.0;Pix
2022-12-27;Loja B;Shampoo;Higiene;10.0;40.83;408.3;4869.0;Pix
2022-02-15;Loja A;Shampoo;Higiene;6.0;9.24;55.44;6452.0;Transferência
2024-10-27;Loja A;Sabão em Pó;Limpeza;1.0;7.84;7.84;3113.0;Dinheiro
2022-01-14;Loja B;Cerveja;Bebidas;2.0;5.66;11.32;7028.0;Transferência
2022-03-29;Loja B;Arroz;Alimentos;-1.0;27.65;;7894.0;Cartão
2023-12-22;Loja A;Shampoo;Higiene;9.0;26.89;242.01;1927.0;Dinheiro
2024-12-15;Loja B;Leite;Alimentos;8.0;20.89;167.12;4913.0;Transferência
2022-03-08;Loja B;Detergente;Limpeza;3.0;5.37;16.11;7774.0;Cartão
2024-07-12;Loja C;Shampoo;Higiene;5.0;3.17;15.85;2327.0;Transferência
2023-10-23;;Feijão;Alimentos;4.0;2.65;10.6;5398.0;Transferência
2024-11-13;Loja A;Sabão em Pó;Limpeza;1.0;8.52;8.52;5716.0;Dinheiro
2023-05-29;Loja C;Arroz;Alimentos;3.0;9.33;27.99;7839.0;Dinheiro
2024-10-16;Loja A;Refrigerante;Bebidas;-2.0;40.11;;6996.0;Pix
2023-10-26;Loja B;Detergente;Limpeza;9.0;33.06;297.54;3627.0;Pix
2022-07-25;Loja C;Feijão;Alimentos;2.0;43.41;86.82;1501.0;Dinheiro
2022-06-15;Loja A;Sabão em Pó;Limpeza;4.0;17.67;70.68;;Pix
2024-09-29;Loja A;Feijão;Alimentos;10.0;16.46;164.6;8018.0;Dinheiro
2024-07-21;Loja A;Sabão em Pó;Limpeza;4.0;26.49;105.96;8886.0;Transferência
2022-12-27;Loja B;Pasta de Dente;Higiene;6.0;46.21;277.26;8226.0;Pix
2023-02-06;Loja B;Shampoo;Higiene;2.0;44.11;88.22;6928.0;Dinheiro
2023-11-07;Loja C;Refrigerante;Bebidas;10.0;42.86;428.6;5822.0;Cartão
2024-12-23;Loja B;Sabão em Pó;Limpeza;9.0;39.15;352.35;9952.0;Dinheiro
2023-06-14;Loja B;Shampoo;Higiene;1.0;46.47;46.47;3035.0;Transferência
2024-10-01;Loja A;Detergente;Limpeza;2.0;44.26;88.52;7144.0;Pix
2024-04-01;Loja C;Feijão;Alimentos;10.0;37.25;372.5;6601.0;Pix
2024-11-10;Loja C;Cerveja;Bebidas;5.0;39.21;196.05;4715.0;Pix
2024-08-10;Loja B;Refrigerante;Bebidas;8.0;9.98;79.84;8402.0;Dinheiro
2023-12-26;Loja C;Pasta de Dente;Higiene;8.0;44.89;359.12;1959.0;Transferência
2022-05-17;Loja A;Detergente;Limpeza;7.0;45.3;317.1;6472.0;Cartão
2024-07-09;Loja B;Feijão;Alimentos;;42.21;;2327.0;Pix
2024-09-07;Loja B;Feijão;Alimentos;1.0;40.66;;9081.0;Transferência
2022-09-05;Loja A;Leite;Alimentos;7.0;-41.08;;9563.0;Cartão
2022-06-18;Loja A;Cerveja;Bebidas;3.0;13.67;41.01;1653.0;Dinheiro
2023-08-31;Loja B;Açúcar;Alimentos;;18.23;;5893.0;Cartão
2022-11-01;Loja C;Arroz;Alimentos;8.0;25.84;206.72;2447.0;Pix
2023-08-01;Loja C;Açúcar;Alimentos;4.0;31.09;124.36;6076.0;Transferência
2023-05-16;Loja A;Pasta de Dente;Higiene;10.0;23.54;235.4;7607.0;Pix
2023-02-09;Loja C;Shampoo;Higiene;6.0;29.34;;3411.0;Cartão
2024-09-27;Loja C;Sabão em Pó;Limpeza;7.0;15.23;106.61;3060.0;Transferência
2022-08-10;Loja B;Leite;Alimentos;10.0;5.46;54.6;9520.0;Transferência
2022-04-21;Loja A;Feijão;Alimentos;2.0;44.65;89.3;7234.0;Cartão
2023-03-29;Loja B;Açúcar;Alimentos;1.0;15.16;15.16;8509.0;Dinheiro
2023-09-19;Loja B;Leite;Alimentos;4.0;35.58;;3419.0;Transferência
2023-07-08;Loja C;Detergente;Limpeza;8.0;45.57;364.56;7866.0;Dinheiro
2023-08-10;Loja C;Pasta de Dente;Higiene;7.0;32.15;225.05;5881.0;Cartão
2024-04-02;Loja B;Feijão;Alimentos;3.0;10.61;31.83;1732.0;Dinheiro
2023-06-22;Loja C;Refrigerante;Bebidas;2.0;25.39;50.78;1457.0;Cartão
2023-04-21;Loja A;Detergente;Limpeza;2.0;5.76;11.52;8221.0;Pix
2023-12-05;Loja A;Açúcar;Alimentos;8.0;28.42;;9849.0;Transferência
2024-05-18;Loja B;Pasta de Dente;Higiene;6.0;44.87;269.22;6953.0;Transferência
2023-05-15;Loja A;Pasta de Dente;Higiene;10.0;27.48;274.8;9110.0;
2022-11-24;Loja B;Shampoo;Higiene;2.0;9.86;19.72;2874.0;Cartão
2024-01-08;Loja A;Pasta de Dente;Higiene;10.0;44.17;441.7;2189.0;Dinheiro
2024-05-02;Loja B;Refrigerante;Bebidas;8.0;7.89;63.12;4922.0;Transferência
2024-12-22;Loja C;Cerveja;Bebidas;6.0;3.98;23.88;1303.0;Dinheiro
2024-08-28;Loja B;Sabão em Pó;Limpeza;6.0;5.24;31.44;1756.0;Transferência
2023-03-12;Loja A;Sabão em Pó;Limpeza;5.0;6.96;34.8;4586.0;Cartão
2024-02-23;Loja B;Leite;Alimentos;8.0;33.18;265.44;3045.0;Transferência
2023-02-04;Loja A;Açúcar;Alimentos;6.0;42.48;254.88;6281.0;
2022-04-13;;Leite;Alimentos;5.0;8.75;43.75;5600.0;Dinheiro
2024-05-19;Loja C;Sabão em Pó;Limpeza;8.0;24.33;194.64;2904.0;Transferência
2024-04-27;Loja B;Açúcar;Alimentos;3.0;38.17;114.51;5196.0;Cartão
2023-11-05;Loja B;Leite;Alimentos;3.0;22.85;68.55;1706.0;Transferência
2023-01-14;Loja B;Arroz;Alimentos;6.0;32.11;192.66;3397.0;Cartão
2023-01-19;Loja C;Leite;Alimentos;9.0;39.24;353.16;8318.0;
2024-05-05;Loja A;Cerveja;Bebidas;4.0;38.11;152.44;1759.0;Dinheiro
2024-02-08;Loja A;Açúcar;Alimentos;1.0;18.11;18.11;5802.0;Cartão
2023-11-11;Loja A;Pasta de Dente;Higiene;10.0;44.0;440.0;2852.0;Dinheiro
2024-07-02;Loja A;Detergente;Limpeza;1.0;31.87;31.87;7246.0;Pix
2022-01-17;Loja C;Cerveja;Bebidas;10.0;48.0;480.0;8440.0;Transferência
2024-02-15;Loja B;Cerveja;Bebidas;2.0;33.91;67.82;1815.0;Transferência
2023-12-20;Loja A;Shampoo;Higiene;9.0;24.76;222.84;8762.0;Pix
2022-12-23;Loja C;Arroz;Alimentos;8.0;36.02;288.16;5801.0;Transferência
2022-12-28;Loja C;Cerveja;Bebidas;8.0;-8.37;;8038.0;Cartão
2022-08-21;Loja C;Detergente;Limpeza;3.0;10.77;32.31;5186.0;Pix
2024-06-07;Loja B;Sabão em Pó;Limpeza;6.0;-21.6;;8594.0;Transferência
2022-02-08;Loja A;Feijão;Alimentos;10.0;36.4;364.0;2184.0;Transferência
2022-11-11;Loja C;Shampoo;Higiene;4.0;48.72;;9843.0;Transferência
2022-11-09;Loja A;Detergente;Limpeza;5.0;;160.8;6623.0;Cartão
2023-12-24;Loja C;Refrigerante;Bebidas;-1.0;46.04;;2414.0;Dinheiro
2022-02-03;Loja B;Leite;Alimentos;5.0;;9.5;1571.0;Dinheiro
2024-02-18;Loja B;Cerveja;Bebidas;5.0;43.98;219.9;9244.0;Dinheiro
2022-09-07;Loja A;Açúcar;Alimentos;-2.0;8.74;;8453.0;Dinheiro
2023-03-22;Loja A;Açúcar;Alimentos;10.0;13.98;139.8;2222.0;Transferência
2024-06-10;Loja B;Feijão;Alimentos;10.0;46.99;469.9;9824.0;Cartão
2024-04-03;Loja B;Detergente;Limpeza;10.0;37.39;;9992.0;Transferência
2023-11-01;Loja C;Feijão;Alimentos;8.0;28.97;231.76;6057.0;Transferência
2022-04-16;Loja A;Feijão;Alimentos;9.0;19.44;174.96;2373.0;Dinheiro
2023-11-04;Loja C;Detergente;Limpeza;7.0;18.92;132.44;7064.0;Cartão
2023-07-04;Loja C;Pasta de Dente;Higiene;1.0;37.49;37.49;8659.0;Cartão
2023-03-21;Loja B;Sabão em Pó;Limpeza;1.0;20.47;20.47;3124.0;Transferência
2023-04-19;Loja B;Detergente;Limpeza;2.0;2.01;4.02;9010.0;Transferência
2024-09-29;Loja C;Leite;Alimentos;-5.0;26.03;;5304.0;
2024-06-13;Loja A;Açúcar;Alimentos;10.0;24.9;249.0;8924.0;Pix
2023-10-22;Loja B;Feijão;Alimentos;9.0;10.0;90.0;6377.0;Dinheiro
2022-07-16;Loja A;Feijão;Alimentos;2.0;39.35;78.7;;Transferência
2024-11-27;Loja B;Leite;Alimentos;4.0;39.74;158.96;6829.0;Transferência
2023-01-10;Loja C;Detergente;Limpeza;3.0;43.98;131.94;5419.0;Pix
2022-10-14;Loja A;Açúcar;Alimentos;2.0;20.26;40.52;9365.0;Transferência
2024-04-07;Loja A;Leite;Alimentos;2.0;6.52;13.04;1895.0;Cartão
2023-07-29;Loja C;Cerveja;Bebidas;5.0;-13.08;;6470.0;Pix
2024-06-02;Loja C;Sabão em Pó;Limpeza;7.0;19.14;133.98;4050.0;Cartão
2022-08-05;Loja B;Detergente;Limpeza;10.0;31.8;318.0;7760.0;Cartão
2022-12-08;Loja B;Arroz;Alimentos;7.0;11.9;;1408.0;
2022-04-24;Loja C;Pasta de Dente;Higiene;-2.0;37.42;;2341.0;Pix
2024-05-10;Loja B;Detergente;Limpeza;5.0;21.49;107.45;3357.0;Cartão
2023-01-04;Loja B;Cerveja;Bebidas;-3.0;48.9;;3097.0;Pix
2023-07-31;Loja A;Refrigerante;Bebidas;1.0;16.51;16.51;6728.0;Transferência
2022-12-04;Loja B;Shampoo;Higiene;3.0;29.68;89.04;8607.0;Dinheiro
2024-05-15;Loja C;Feijão;Alimentos;4.0;44.15;;9692.0;Cartão
2022-08-08;Loja B;Feijão;Alimentos;1.0;40.44;40.44;6338.0;Dinheiro
2023-03-25;Loja A;Arroz;Alimentos;;5.1;;6315.0;Transferência
2023-11-08;Loja C;Leite;Alimentos;10.0;9.31;93.1;3048.0;Dinheiro
2024-02-21;Loja A;Leite;Alimentos;10.0;39.67;396.7;8368.0;Transferência
2024-04-30;Loja B;Açúcar;Alimentos;6.0;24.63;147.78;5193.0;Dinheiro
2022-12-11;Loja B;Detergente;Limpeza;6.0;45.7;274.2;1785.0;Pix
2022-06-21;Loja B;Feijão;Alimentos;5.0;46.52;232.6;7489.0;Dinheiro
2024-01-26;;Arroz;Alimentos;6.0;-47.77;;;Cartão
2023-08-05;Loja A;Refrigerante;Bebidas;1.0;27.38;27.38;4359.0;Pix
2022-06-24;Loja A;Shampoo;Higiene;10.0;29.47;294.7;3827.0;Dinheiro
2022-04-05;Loja B;Cerveja;Bebidas;8.0;38.84;310.72;4672.0;
2022-06-27;Loja C;Feijão;Alimentos;7.0;21.63;151.41;7459.0;Transferência
2023-04-14;Loja A;Açúcar;Alimentos;3.0;9.48;;;Dinheiro
2023-08-14;Loja C;Leite;Alimentos;10.0;6.02;60.2;9204.0;Cartão
2022-08-28;Loja C;Refrigerante;Bebidas;10.0;43.73;437.3;5376.0;Pix
2022-06-02;Loja C;Cerveja;Bebidas;5.0;9.0;45.0;2573.0;Dinheiro
2024-03-20;Loja C;Arroz;Alimentos;7.0;26.55;;5686.0;Pix
2022-06-24;Loja C;Leite;Alimentos;3.0;15.89;47.67;2508.0;Pix
2022-07-28;Loja C;Refrigerante;Bebidas;4.0;38.63;154.52;6372.0;Dinheiro
2024-03-16;Loja A;Arroz;Alimentos;7.0;26.13;;9425.0;Cartão
2024-11-28;Loja B;Feijão;Alimentos;8.0;40.95;327.6;7241.0;Cartão
2022-10-23;Loja A;Sabão em Pó;Limpeza;6.0;1.95;11.7;5915.0;
2023-09-08;Loja C;Detergente;Limpeza;1.0;10.88;10.88;9676.0;Dinheiro
2024-06-22;Loja B;Shampoo;Higiene;7.0;32.85;229.95;4908.0;Pix
2024-05-22;Loja C;Leite;Alimentos;1.0;36.08;36.08;2945.0;Transferência
2023-06-09;Loja A;Pasta de Dente;Higiene;4.0;21.38;;3390.0;Pix
2023-05-07;Loja B;Sabão em Pó;Limpeza;9.0;30.9;278.1;4686.0;Cartão
2024-03-24;Loja C;Cerveja;Bebidas;3.0;36.33;108.99;5572.0;Dinheiro
2022-06-08;Loja A;Refrigerante;Bebidas;6.0;29.22;175.32;6646.0;Dinheiro
2024-04-25;Loja B;Detergente;Limpeza;4.0;48.87;195.48;7357.0;Dinheiro
2023-11-01;Loja A;Refrigerante;Bebidas;2.0;;56.02;6599.0;Pix
2022-12-22;Loja B;Arroz;Alimentos;5.0;39.09;195.45;9541.0;Pix
2024-08-25;Loja C;Refrigerante;Bebidas;7.0;46.78;327.46;6542.0;Pix
2023-06-06;;Leite;Alimentos;8.0;28.24;225.92;5223.0;Cartão
2022-04-24;;Pasta de Dente;Higiene;4.0;36.09;144.36;5275.0;Pix
2023-12-06;Loja B;Sabão em Pó;Limpeza;3.0;41.26;123.78;8345.0;Dinheiro
2024-02-28;Loja C;Cerveja;Bebidas;4.0;24.75;;9191.0;Transferência
2022-05-29;Loja C;Açúcar;Alimentos;9.0;1.75;15.75;9635.0;Pix
2024-07-31;Loja C;Refrigerante;Bebidas;10.0;19.14;191.4;7265.0;Transferência
2024-02-02;Loja B;Detergente;Limpeza;7.0;44.95;314.65;5416.0;Transferência
2024-06-18;Loja B;Arroz;Alimentos;1.0;8.7;8.7;9269.0;Cartão
2024-03-30;Loja A;Feijão;Alimentos;7.0;26.39;184.73;6203.0;Dinheiro
2023-03-02;Loja A;Refrigerante;Bebidas;-4.0;6.62;;6062.0;Transferência
2022-10-22;Loja C;Feijão;Alimentos;3.0;3.76;11.28;1177.0;Transferência
2024-01-29;Loja C;Shampoo;Higiene;10.0;44.81;448.1;1575.0;Dinheiro
2023-03-19;Loja C;Refrigerante;Bebidas;7.0;42.26;295.82;5191.0;Cartão
2023-06-08;Loja C;Sabão em Pó;Limpeza;1.0;29.04;29.04;8512.0;Transferência
2023-11-26;Loja C;Pasta de Dente;Higiene;;39.3;;3697.0;Transferência
2022-12-05;;Cerveja;Bebidas;10.0;26.7;267.0;9631.0;Dinheiro
2022-02-02;Loja C;Leite;Alimentos;4.0;12.62;;8879.0;Dinheiro
2024-08-12;Loja C;Arroz;Alimentos;6.0;14.77;88.62;6617.0;
2023-04-24;Loja A;Arroz;Alimentos;1.0;32.65;32.65;2657.0;
2024-05-09;Loja B;Cerveja;Bebidas;3.0;26.4;79.2;2010.0;Pix
2024-05-18;Loja C;Sabão em Pó;Limpeza;2.0;-38.77;;3664.0;Transferência
2024-08-02;Loja C;Detergente;Limpeza;9.0;34.95;314.55;9216.0;Pix
2024-02-21;Loja B;Detergente;Limpeza;7.0;38.66;270.62;7654.0;Transferência
2023-02-14;Loja B;Sabão em Pó;Limpeza;7.0;32.56;227.92;8180.0;Transferência
2024-04-21;Loja C;Leite;Alimentos;7.0;15.17;106.19;7574.0;Dinheiro
2023-12-14;Loja B;Cerveja;Bebidas;6.0;12.92;77.52;7248.0;Transferência
2023-06-18;Loja A;Cerveja;Bebidas;9.0;36.33;;1505.0;Cartão
2023-11-24;Loja A;Feijão;Alimentos;10.0;20.76;207.6;9961.0;Dinheiro
2023-03-31;Loja A;Feijão;Alimentos;7.0;10.72;75.04;7490.0;Transferência
2023-10-02;Loja A;Arroz;Alimentos;7.0;48.33;338.31;3226.0;Dinheiro
2022-08-28;Loja B;Sabão em Pó;Limpeza;3.0;26.26;78.78;2759.0;Transferência
2022-08-24;Loja A;Arroz;Alimentos;10.0;23.73;237.3;5176.0;Cartão
2024-09-20;Loja C;Arroz;Alimentos;1.0;30.05;;4264.0;Dinheiro
2023-02-19;Loja B;Detergente;Limpeza;7.0;9.22;64.54;5259.0;Dinheiro
2024-12-29;Loja B;Arroz;Alimentos;7.0;37.21;;7108.0;Cartão
2023-05-08;Loja A;Leite;Alimentos;6.0;9.88;59.28;1928.0;Pix
2024-06-22;Loja B;Leite;Alimentos;-4.0;12.96;;3247.0;Dinheiro
2023-04-03;Loja C;Shampoo;Higiene;10.0;23.28;232.8;4856.0;
2023-03-09;Loja B;Detergente;Limpeza;8.0;14.81;118.48;9867.0;Pix
2024-12-31;Loja A;Açúcar;Alimentos;;25.71;;5184.0;Transferência
2022-08-05;Loja B;Arroz;Alimentos;3.0;20.34;61.02;4124.0;
2022-06-29;Loja C;Refrigerante;Bebidas;6.0;8.04;;3214.0;Cartão
2023-03-01;Loja C;Arroz;Alimentos;9.0;28.55;256.95;6726.0;
2022-11-03;Loja A;Açúcar;Alimentos;9.0;24.82;223.38;7720.0;Cartão
2024-09-14;Loja A;Açúcar;Alimentos;2.0;13.74;27.48;4363.0;Cartão
2022-02-13;Loja B;Refrigerante;Bebidas;10.0;3.07;30.7;8871.0;Transferência
2022-01-17;Loja A;Leite;Alimentos;9.0;8.27;74.43;9760.0;
2023-01-30;;Sabão em Pó;Limpeza;3.0;23.78;71.34;3367.0;Dinheiro
2024-04-23;Loja C;Açúcar;Alimentos;8.0;33.54;268.32;2432.0;Cartão
2023-08-12;Loja B;Shampoo;Higiene;7.0;17.49;122.43;8918.0;Dinheiro
2024-05-04;;Detergente;Limpeza;4.0;-44.26;;3038.0;Cartão
2024-03-22;Loja A;Açúcar;Alimentos;10.0;16.35;163.5;3107.0;Transferência
2023-12-04;Loja B;Cerveja;Bebidas;10.0;13.63;;6634.0;Dinheiro
2024-03-18;Loja B;Açúcar;Alimentos;10.0;26.65;266.5;8792.0;Cartão
2022-08-18;Loja B;Detergente;Limpeza;6.0;44.82;268.92;1918.0;Pix
2022-10-11;;Açúcar;Alimentos;;-38.92;;9901.0;Pix
2022-07-21;Loja C;Açúcar;Alimentos;9.0;31.71;285.39;6879.0;Transferência
2022-07-15;Loja A;Shampoo;Higiene;1.0;18.89;18.89;3726.0;Pix
2024-06-27;Loja A;Refrigerante;Bebidas;1.0;36.5;36.5;7702.0;Pix
2023-08-30;Loja A;Açúcar;Alimentos;7.0;2.54;17.78;3986.0;Cartão
2023-11-27;Loja C;Leite;Alimentos;4.0;20.79;83.16;9109.0;Transferência
2023-04-24;Loja B;Sabão em Pó;Limpeza;2.0;34.27;68.54;7436.0;Dinheiro
2022-05-25;Loja A;Sabão em Pó;Limpeza;8.0;16.95;135.6;5131.0;Pix
2024-09-15;Loja C;Pasta de Dente;Higiene;8.0;20.23;161.84;4522.0;Cartão
2022-07-21;Loja A;Cerveja;Bebidas;7.0;21.3;149.1;7505.0;Dinheiro
2024-09-04;Loja B;Detergente;Limpeza;2.0;20.74;41.48;8621.0;Transferência
2022-07-19;Loja C;Cerveja;Bebidas;4.0;29.91;119.64;2890.0;Transferência
2022-01-22;Loja A;Leite;Alimentos;3.0;-1.79;;8252.0;Cartão
2023-06-02;Loja C;Sabão em Pó;Limpeza;9.0;19.55;175.95;2014.0;Cartão
2022-06-11;Loja A;Feijão;Alimentos;3.0;41.98;;8317.0;Pix
2022-11-11;Loja C;Cerveja;Bebidas;7.0;-45.09;;5580.0;Dinheiro
2023-03-10;Loja C;Detergente;Limpeza;5.0;19.31;96.55;4251.0;Pix
2024-08-17;Loja C;Cerveja;Bebidas;6.0;44.77;268.62;4281.0;Dinheiro
2024-11-12;Loja A;Açúcar;Alimentos;1.0;36.69;36.69;2599.0;Pix
2023-10-30;Loja B;Sabão em Pó;Limpeza;-1.0;-33.51;;6192.0;Dinheiro
2024-03-26;Loja B;Feijão;Alimentos;10.0;2.18;21.8;;Transferência
2023-12-08;Loja B;Refrigerante;Bebidas;9.0;38.54;346.86;7306.0;Transferência
2022-03-29;Loja A;Leite;Alimentos;3.0;27.46;82.38;6018.0;Pix
2024-05-17;Loja A;Açúcar;Alimentos;10.0;7.92;79.2;3811.0;Transferência
2022-12-21;Loja C;Arroz;Alimentos;1.0;8.27;8.27;4156.0;Dinheiro
2022-08-30;Loja C;Açúcar;Alimentos;7.0;42.57;297.99;1586.0;Dinheiro
2022-04-29;Loja B;Sabão em Pó;Limpeza;3.0;-38.07;;6910.0;Cartão
2024-05-07;Loja B;Leite;Alimentos;7.0;14.08;98.56;9358.0;Pix
2023-05-26;Loja C;Açúcar;Alimentos;-5.0;11.12;;7110.0;Transferência
2023-10-25;Loja B;Leite;Alimentos;6.0;38.51;231.06;9115.0;Cartão
2024-05-20;Loja A;Feijão;Alimentos;10.0;24.04;240.4;4098.0;Cartão
2024-10-13;Loja A;Sabão em Pó;Limpeza;1.0;27.2;27.2;1696.0;Transferência
2023-05-24;Loja A;Cerveja;Bebidas;-1.0;44.51;;4023.0;Transferência
2023-09-25;Loja B;Pasta de Dente;Higiene;6.0;36.42;218.52;8330.0;Pix
2023-08-15;Loja A;Cerveja;Bebidas;3.0;31.73;95.19;6939.0;Dinheiro
2022-02-23;Loja C;Feijão;Alimentos;6.0;19.25;115.5;4018.0;Dinheiro
2024-03-02;Loja C;Refrigerante;Bebidas;5.0;16.53;82.65;7208.0;Transferência
2024-03-25;Loja A;Açúcar;Alimentos;3.0;41.16;123.48;9793.0;Transferência
2022-09-07;Loja A;Leite;Alimentos;1.0;40.64;40.64;3268.0;Cartão
2024-09-27;Loja A;Açúcar;Alimentos;2.0;38.98;77.96;3728.0;Transferência
