Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2024-01-21;Loja B;Refrigerante;Bebidas;7;49.87;349.09;2965;Dinheiro
2022-01-29;Loja A;Arroz;Alimentos;10;46.91;469.1;9184;Transferência
2022-12-22;Loja B;Arroz;Alimentos;5;7.66;38.3;0;Dinheiro
2023-12-18;Loja A;Feijão;Alimentos;7;4.77;33.39;2603;Pix
2024-12-27;Loja C;Cerveja;Bebidas;5;31.02;155.1;9347;Pix
2022-10-24;Loja C;Detergente;Limpeza;9;10.43;93.87;6888;Transferência
2022-10-25;Loja C;Detergente;Limpeza;3;27.84;83.52;3094;Transferência
2024-09-30;Loja A;Feijão;Alimentos;7;27.6;193.2;3696;Transferência
2022-05-08;Loja A;Pasta de Dente;Higiene;1;21.6;21.6;2036;Transferência
2023-11-28;Loja C;Pasta de Dente;Higiene;6;27.58;165.48;4737;Pix
2023-07-18;Loja A;Feijão;Alimentos;8;14.72;117.76;5543;Pix
2023-02-18;Loja A;Açúcar;Alimentos;6;4.64;27.84;6421;Dinheiro
2023-09-24;Loja C;Detergente;Limpeza;4;7.45;29.8;9723;Transferência
2024-01-05;Loja B;Sabão em Pó;Limpeza;10;15.07;150.7;1109;Pix
2022-08-27;Loja A;Pasta de Dente;Higiene;9;29.07;261.63;6110;Dinheiro
2024-09-30;Loja C;Cerveja;Bebidas;1;31.94;31.94;3140;Dinheiro
2024-05-28;Loja B;Pasta de Dente;Higiene;9;43.34;390.06;2007;Cartão
2023-11-24;Loja A;Detergente;Limpeza;7;15.07;105.49;5053;Cartão
2022-02-01;Loja C;Detergente;Limpeza;10;24.4;244.0;5010;Cartão
2024-07-29;Loja C;Arroz;Alimentos;2;41.98;83.96;3654;Dinheiro
2024-04-05;Loja A;Leite;Alimentos;3;22.55;67.65;1900;Dinheiro
2023-09-14;Loja A;Cerveja;Bebidas;5;23.24;116.2;5363;Transferência
2022-11-19;Loja B;Pasta de Dente;Higiene;4;30.05;120.2;9650;Transferência
2023-07-13;Loja A;Leite;Alimentos;7;48.59;340.13;8543;Dinheiro
2023-12-10;Loja B;Feijão;Alimentos;9;23.24;209.16;9709;Dinheiro
2022-09-18;Loja A;Arroz;Alimentos;1;36.49;36.49;8885;Dinheiro
2024-03-08;Loja A;Refrigerante;Bebidas;2;23.24;46.48;3212;Dinheiro
2023-02-18;Loja C;Refrigerante;Bebidas;7;35.89;251.23;3233;Pix
2023-10-01;Loja C;Shampoo;Higiene;3;14.59;43.77;4464;Transferência
2023-11-29;Loja A;Arroz;Alimentos;10;22.82;228.2;4169;Cartão
2022-01-03;Loja C;Açúcar;Alimentos;2;23.24;46.48;9177;Transferência
2024-06-10;Loja A;Açúcar;Alimentos;5;7.57;37.85;1473;Dinheiro
2022-07-27;Loja B;Açúcar;Alimentos;8;32.2;257.6;5544;Não informado
2022-10-01;Loja B;Cerveja;Bebidas;9;8.99;80.91;8648;Transferência
2024-08-18;Loja A;Açúcar;Alimentos;2;22.21;44.42;6139;Pix
2023-06-25;Loja C;Sabão em Pó;Limpeza;7;22.86;160.02;6958;Dinheiro
2022-01-31;Loja C;Açúcar;Alimentos;8;23.24;185.92;3863;Dinheiro
2022-10-02;Loja A;Feijão;Alimentos;4;17.57;70.28;2418;Cartão
2024-05-10;Loja A;Feijão;Alimentos;5;28.25;141.25;7737;Dinheiro
2023-04-28;Loja B;Sabão em Pó;Limpeza;7;45.18;316.26;9323;Pix
2022-03-04;Loja C;Refrigerante;Bebidas;4;26.02;104.08;8301;Pix
2022-05-17;Loja C;Pasta de Dente;Higiene;5;39.39;196.95;4845;Pix
2022-09-03;Loja C;Leite;Alimentos;6;44.17;265.02;6957;Transferência
2024-02-19;Loja A;Pasta de Dente;Higiene;10;33.53;335.3;3853;Cartão
2024-05-14;Loja C;Cerveja;Bebidas;2;42.38;84.76;9231;Pix
2023-03-01;Loja C;Açúcar;Alimentos;2;30.4;60.8;4724;Cartão
2023-11-26;Loja B;Detergente;Limpeza;10;48.45;484.5;7821;Dinheiro
2022-01-29;Loja A;Açúcar;Alimentos;4;35.7;142.8;3906;Pix
2022-12-27;Loja B;Shampoo;Higiene;10;40.83;408.3;4869;Pix
2022-02-15;Loja A;Shampoo;Higiene;6;9.24;55.44;6452;Transferência
2024-10-27;Loja A;Sabão em Pó;Limpeza;1;7.84;7.84;3113;Dinheiro
2022-01-14;Loja B;Cerveja;Bebidas;2;5.66;11.32;7028;Transferência
2022-03-29;Loja B;Arroz;Alimentos;2;27.65;55.3;7894;Cartão
2023-12-22;Loja A;Shampoo;Higiene;9;26.89;242.01;1927;Dinheiro
2024-12-15;Loja B;Leite;Alimentos;8;20.89;167.12;4913;Transferência
2022-03-08;Loja B;Detergente;Limpeza;3;5.37;16.11;7774;Cartão
2024-07-12;Loja C;Shampoo;Higiene;5;3.17;15.85;2327;Transferência
2023-10-23;Loja A;Feijão;Alimentos;4;2.65;10.6;5398;Transferência
2024-11-13;Loja A;Sabão em Pó;Limpeza;1;8.52;8.52;5716;Dinheiro
2023-05-29;Loja C;Arroz;Alimentos;3;9.33;27.99;7839;Dinheiro
2024-10-16;Loja A;Refrigerante;Bebidas;2;40.11;80.22;6996;Pix
2023-10-26;Loja B;Detergente;Limpeza;9;33.06;297.54;3627;Pix
2022-07-25;Loja C;Feijão;Alimentos;2;43.41;86.82;1501;Dinheiro
2022-06-15;Loja A;Sabão em Pó;Limpeza;4;17.67;70.68;0;Pix
2024-09-29;Loja A;Feijão;Alimentos;10;16.46;164.6;8018;Dinheiro
2024-07-21;Loja A;Sabão em Pó;Limpeza;4;26.49;105.96;8886;Transferência
2022-12-27;Loja B;Pasta de Dente;Higiene;6;46.21;277.26;8226;Pix
2023-02-06;Loja B;Shampoo;Higiene;2;44.11;88.22;6928;Dinheiro
2023-11-07;Loja C;Refrigerante;Bebidas;10;42.86;428.6;5822;Cartão
2024-12-23;Loja B;Sabão em Pó;Limpeza;9;39.15;352.35;9952;Dinheiro
2023-06-14;Loja B;Shampoo;Higiene;1;46.47;46.47;3035;Transferência
2024-10-01;Loja A;Detergente;Limpeza;2;44.26;88.52;7144;Pix
2024-04-01;Loja C;Feijão;Alimentos;10;37.25;372.5;6601;Pix
2024-11-10;Loja C;Cerveja;Bebidas;5;39.21;196.05;4715;Pix
2024-08-10;Loja B;Refrigerante;Bebidas;8;9.98;79.84;8402;Dinheiro
2023-12-26;Loja C;Pasta de Dente;Higiene;8;44.89;359.12;1959;Transferência
2022-05-17;Loja A;Detergente;Limpeza;7;45.3;317.1;6472;Cartão
2024-07-09;Loja B;Feijão;Alimentos;2;42.21;84.42;2327;Pix
2024-09-07;Loja B;Feijão;Alimentos;1;40.66;40.66;9081;Transferência
2022-09-05;Loja A;Leite;Alimentos;7;23.24;162.68;9563;Cartão
2022-06-18;Loja A;Cerveja;Bebidas;3;13.67;41.01;1653;Dinheiro
2023-08-31;Loja B;Açúcar;Alimentos;2;18.23;36.46;5893;Cartão
2022-11-01;Loja C;Arroz;Alimentos;8;25.84;206.72;2447;Pix
2023-08-01;Loja C;Açúcar;Alimentos;4;31.09;124.36;6076;Transferência
2023-05-16;Loja A;Pasta de Dente;Higiene;10;23.54;235.4;7607;Pix
2023-02-09;Loja C;Shampoo;Higiene;6;29.34;176.04;3411;Cartão
2024-09-27;Loja C;Sabão em Pó;Limpeza;7;15.23;106.61;3060;Transferência
2022-08-10;Loja B;Leite;Alimentos;10;5.46;54.6;9520;Transferência
2022-04-21;Loja A;Feijão;Alimentos;2;44.65;89.3;7234;Cartão
2023-03-29;Loja B;Açúcar;Alimentos;1;15.16;15.16;8509;Dinheiro
2023-09-19;Loja B;Leite;Alimentos;4;35.58;142.32;3419;Transferência
2023-07-08;Loja C;Detergente;Limpeza;8;45.57;364.56;7866;Dinheiro
2023-08-10;Loja C;Pasta de Dente;Higiene;7;32.15;225.05;5881;Cartão
2024-04-02;Loja B;Feijão;Alimentos;3;10.61;31.83;1732;Dinheiro
2023-06-22;Loja C;Refrigerante;Bebidas;2;25.39;50.78;1457;Cartão
2023-04-21;Loja A;Detergente;Limpeza;2;5.76;11.52;8221;Pix
2023-12-05;Loja A;Açúcar;Alimentos;8;28.42;227.36;9849;Transferência
2024-05-18;Loja B;Pasta de Dente;Higiene;6;44.87;269.22;6953;Transferência
2023-05-15;Loja A;Pasta de Dente;Higiene;10;27.48;274.8;9110;Não informado
2022-11-24;Loja B;Shampoo;Higiene;2;9.86;19.72;2874;Cartão
2024-01-08;Loja A;Pasta de Dente;Higiene;10;44.17;441.7;2189;Dinheiro
2024-05-02;Loja B;Refrigerante;Bebidas;8;7.89;63.12;4922;Transferência
2024-12-22;Loja C;Cerveja;Bebidas;6;3.98;23.88;1303;Dinheiro
2024-08-28;Loja B;Sabão em Pó;Limpeza;6;5.24;31.44;1756;Transferência
2023-03-12;Loja A;Sabão em Pó;Limpeza;5;6.96;34.8;4586;Cartão
2024-02-23;Loja B;Leite;Alimentos;8;33.18;265.44;3045;Transferência
2023-02-04;Loja A;Açúcar;Alimentos;6;42.48;254.88;6281;Não informado
2022-04-13;Loja A;Leite;Alimentos;5;8.75;43.75;5600;Dinheiro
2024-05-19;Loja C;Sabão em Pó;Limpeza;8;24.33;194.64;2904;Transferência
2024-04-27;Loja B;Açúcar;Alimentos;3;38.17;114.51;5196;Cartão
2023-11-05;Loja B;Leite;Alimentos;3;22.85;68.55;1706;Transferência
2023-01-14;Loja B;Arroz;Alimentos;6;32.11;192.66;3397;Cartão
2023-01-19;Loja C;Leite;Alimentos;9;39.24;353.16;8318;Não informado
2024-05-05;Loja A;Cerveja;Bebidas;4;38.11;152.44;1759;Dinheiro
2024-02-08;Loja A;Açúcar;Alimentos;1;18.11;18.11;5802;Cartão
2023-11-11;Loja A;Pasta de Dente;Higiene;10;44.0;440.0;2852;Dinheiro
2024-07-02;Loja A;Detergente;Limpeza;1;31.87;31.87;7246;Pix
2022-01-17;Loja C;Cerveja;Bebidas;10;48.0;480.0;8440;Transferência
2024-02-15;Loja B;Cerveja;Bebidas;2;33.91;67.82;1815;Transferência
2023-12-20;Loja A;Shampoo;Higiene;9;24.76;222.84;8762;Pix
2022-12-23;Loja C;Arroz;Alimentos;8;36.02;288.16;5801;Transferência
2022-12-28;Loja C;Cerveja;Bebidas;8;23.24;185.92;8038;Cartão
2022-08-21;Loja C;Detergente;Limpeza;3;10.77;32.31;5186;Pix
2024-06-07;Loja B;Sabão em Pó;Limpeza;6;23.24;139.44;8594;Transferência
2022-02-08;Loja A;Feijão;Alimentos;10;36.4;364.0;2184;Transferência
2022-11-11;Loja C;Shampoo;Higiene;4;48.72;194.88;9843;Transferência
2022-11-09;Loja A;Detergente;Limpeza;5;23.24;116.2;6623;Cartão
2023-12-24;Loja C;Refrigerante;Bebidas;2;46.04;92.08;2414;Dinheiro
2022-02-03;Loja B;Leite;Alimentos;5;23.24;116.2;1571;Dinheiro
2024-02-18;Loja B;Cerveja;Bebidas;5;43.98;219.9;9244;Dinheiro
2022-09-07;Loja A;Açúcar;Alimentos;2;8.74;17.48;8453;Dinheiro
2023-03-22;Loja A;Açúcar;Alimentos;10;13.98;139.8;2222;Transferência
2024-06-10;Loja B;Feijão;Alimentos;10;46.99;469.9;9824;Cartão
2024-04-03;Loja B;Detergente;Limpeza;10;37.39;373.9;9992;Transferência
2023-11-01;Loja C;Feijão;Alimentos;8;28.97;231.76;6057;Transferência
2022-04-16;Loja A;Feijão;Alimentos;9;19.44;174.96;2373;Dinheiro
2023-11-04;Loja C;Detergente;Limpeza;7;18.92;132.44;7064;Cartão
2023-07-04;Loja C;Pasta de Dente;Higiene;1;37.49;37.49;8659;Cartão
2023-03-21;Loja B;Sabão em Pó;Limpeza;1;20.47;20.47;3124;Transferência
2023-04-19;Loja B;Detergente;Limpeza;2;2.01;4.02;9010;Transferência
2024-09-29;Loja C;Leite;Alimentos;2;26.03;52.06;5304;Não informado
2024-06-13;Loja A;Açúcar;Alimentos;10;24.9;249.0;8924;Pix
2023-10-22;Loja B;Feijão;Alimentos;9;10.0;90.0;6377;Dinheiro
2022-07-16;Loja A;Feijão;Alimentos;2;39.35;78.7;0;Transferência
2024-11-27;Loja B;Leite;Alimentos;4;39.74;158.96;6829;Transferência
2023-01-10;Loja C;Detergente;Limpeza;3;43.98;131.94;5419;Pix
2022-10-14;Loja A;Açúcar;Alimentos;2;20.26;40.52;9365;Transferência
2024-04-07;Loja A;Leite;Alimentos;2;6.52;13.04;1895;Cartão
2023-07-29;Loja C;Cerveja;Bebidas;5;23.24;116.2;6470;Pix
2024-06-02;Loja C;Sabão em Pó;Limpeza;7;19.14;133.98;4050;Cartão
2022-08-05;Loja B;Detergente;Limpeza;10;31.8;318.0;7760;Cartão
2022-12-08;Loja B;Arroz;Alimentos;7;11.9;83.3;1408;Não informado
2022-04-24;Loja C;Pasta de Dente;Higiene;2;37.42;74.84;2341;Pix
2024-05-10;Loja B;Detergente;Limpeza;5;21.49;107.45;3357;Cartão
2023-01-04;Loja B;Cerveja;Bebidas;2;48.9;97.8;3097;Pix
2023-07-31;Loja A;Refrigerante;Bebidas;1;16.51;16.51;6728;Transferência
2022-12-04;Loja B;Shampoo;Higiene;3;29.68;89.04;8607;Dinheiro
2024-05-15;Loja C;Feijão;Alimentos;4;44.15;176.6;9692;Cartão
2022-08-08;Loja B;Feijão;Alimentos;1;40.44;40.44;6338;Dinheiro
2023-03-25;Loja A;Arroz;Alimentos;2;5.1;10.2;6315;Transferência
2023-11-08;Loja C;Leite;Alimentos;10;9.31;93.1;3048;Dinheiro
2024-02-21;Loja A;Leite;Alimentos;10;39.67;396.7;8368;Transferência
2024-04-30;Loja B;Açúcar;Alimentos;6;24.63;147.78;5193;Dinheiro
2022-12-11;Loja B;Detergente;Limpeza;6;45.7;274.2;1785;Pix
2022-06-21;Loja B;Feijão;Alimentos;5;46.52;232.6;7489;Dinheiro
2024-01-26;Loja A;Arroz;Alimentos;6;23.24;139.44;0;Cartão
2023-08-05;Loja A;Refrigerante;Bebidas;1;27.38;27.38;4359;Pix
2022-06-24;Loja A;Shampoo;Higiene;10;29.47;294.7;3827;Dinheiro
2022-04-05;Loja B;Cerveja;Bebidas;8;38.84;310.72;4672;Não informado
2022-06-27;Loja C;Feijão;Alimentos;7;21.63;151.41;7459;Transferência
2023-04-14;Loja A;Açúcar;Alimentos;3;9.48;28.44;0;Dinheiro
2023-08-14;Loja C;Leite;Alimentos;10;6.02;60.2;9204;Cartão
2022-08-28;Loja C;Refrigerante;Bebidas;10;43.73;437.3;5376;Pix
2022-06-02;Loja C;Cerveja;Bebidas;5;9.0;45.0;2573;Dinheiro
2024-03-20;Loja C;Arroz;Alimentos;7;26.55;185.85;5686;Pix
2022-06-24;Loja C;Leite;Alimentos;3;15.89;47.67;2508;Pix
2022-07-28;Loja C;Refrigerante;Bebidas;4;38.63;154.52;6372;Dinheiro
2024-03-16;Loja A;Arroz;Alimentos;7;26.13;182.91;9425;Cartão
2024-11-28;Loja B;Feijão;Alimentos;8;40.95;327.6;7241;Cartão
2022-10-23;Loja A;Sabão em Pó;Limpeza;6;1.95;11.7;5915;Não informado
2023-09-08;Loja C;Detergente;Limpeza;1;10.88;10.88;9676;Dinheiro
2024-06-22;Loja B;Shampoo;Higiene;7;32.85;229.95;4908;Pix
2024-05-22;Loja C;Leite;Alimentos;1;36.08;36.08;2945;Transferência
2023-06-09;Loja A;Pasta de Dente;Higiene;4;21.38;85.52;3390;Pix
2023-05-07;Loja B;Sabão em Pó;Limpeza;9;30.9;278.1;4686;Cartão
2024-03-24;Loja C;Cerveja;Bebidas;3;36.33;108.99;5572;Dinheiro
2022-06-08;Loja A;Refrigerante;Bebidas;6;29.22;175.32;6646;Dinheiro
2024-04-25;Loja B;Detergente;Limpeza;4;48.87;195.48;7357;Dinheiro
2023-11-01;Loja A;Refrigerante;Bebidas;2;23.24;46.48;6599;Pix
2022-12-22;Loja B;Arroz;Alimentos;5;39.09;195.45;9541;Pix
2024-08-25;Loja C;Refrigerante;Bebidas;7;46.78;327.46;6542;Pix
2023-06-06;Loja A;Leite;Alimentos;8;28.24;225.92;5223;Cartão
2022-04-24;Loja A;Pasta de Dente;Higiene;4;36.09;144.36;5275;Pix
2023-12-06;Loja B;Sabão em Pó;Limpeza;3;41.26;123.78;8345;Dinheiro
2024-02-28;Loja C;Cerveja;Bebidas;4;24.75;99.0;9191;Transferência
2022-05-29;Loja C;Açúcar;Alimentos;9;1.75;15.75;9635;Pix
2024-07-31;Loja C;Refrigerante;Bebidas;10;19.14;191.4;7265;Transferência
2024-02-02;Loja B;Detergente;Limpeza;7;44.95;314.65;5416;Transferência
2024-06-18;Loja B;Arroz;Alimentos;1;8.7;8.7;9269;Cartão
2024-03-30;Loja A;Feijão;Alimentos;7;26.39;184.73;6203;Dinheiro
2023-03-02;Loja A;Refrigerante;Bebidas;2;6.62;13.24;6062;Transferência
2022-10-22;Loja C;Feijão;Alimentos;3;3.76;11.28;1177;Transferência
2024-01-29;Loja C;Shampoo;Higiene;10;44.81;448.1;1575;Dinheiro
2023-03-19;Loja C;Refrigerante;Bebidas;7;42.26;295.82;5191;Cartão
2023-06-08;Loja C;Sabão em Pó;Limpeza;1;29.04;29.04;8512;Transferência
2023-11-26;Loja C;Pasta de Dente;Higiene;2;39.3;78.6;3697;Transferência
2022-12-05;Loja A;Cerveja;Bebidas;10;26.7;267.0;9631;Dinheiro
2022-02-02;Loja C;Leite;Alimentos;4;12.62;50.48;8879;Dinheiro
2024-08-12;Loja C;Arroz;Alimentos;6;14.77;88.62;6617;Não informado
2023-04-24;Loja A;Arroz;Alimentos;1;32.65;32.65;2657;Não informado
2024-05-09;Loja B;Cerveja;Bebidas;3;26.4;79.2;2010;Pix
2024-05-18;Loja C;Sabão em Pó;Limpeza;2;23.24;46.48;3664;Transferência
2024-08-02;Loja C;Detergente;Limpeza;9;34.95;314.55;9216;Pix
2024-02-21;Loja B;Detergente;Limpeza;7;38.66;270.62;7654;Transferência
2023-02-14;Loja B;Sabão em Pó;Limpeza;7;32.56;227.92;8180;Transferência
2024-04-21;Loja C;Leite;Alimentos;7;15.17;106.19;7574;Dinheiro
2023-12-14;Loja B;Cerveja;Bebidas;6;12.92;77.52;7248;Transferência
2023-06-18;Loja A;Cerveja;Bebidas;9;36.33;326.97;1505;Cartão
2023-11-24;Loja A;Feijão;Alimentos;10;20.76;207.6;9961;Dinheiro
2023-03-31;Loja A;Feijão;Alimentos;7;10.72;75.04;7490;Transferência
2023-10-02;Loja A;Arroz;Alimentos;7;48.33;338.31;3226;Dinheiro
2022-08-28;Loja B;Sabão em Pó;Limpeza;3;26.26;78.78;2759;Transferência
2022-08-24;Loja A;Arroz;Alimentos;10;23.73;237.3;5176;Cartão
2024-09-20;Loja C;Arroz;Alimentos;1;30.05;30.05;4264;Dinheiro
2023-02-19;Loja B;Detergente;Limpeza;7;9.22;64.54;5259;Dinheiro
2024-12-29;Loja B;Arroz;Alimentos;7;37.21;260.47;7108;Cartão
2023-05-08;Loja A;Leite;Alimentos;6;9.88;59.28;1928;Pix
2024-06-22;Loja B;Leite;Alimentos;2;12.96;25.92;3247;Dinheiro
2023-04-03;Loja C;Shampoo;Higiene;10;23.28;232.8;4856;Não informado
2023-03-09;Loja B;Detergente;Limpeza;8;14.81;118.48;9867;Pix
2024-12-31;Loja A;Açúcar;Alimentos;2;25.71;51.42;5184;Transferência
2022-08-05;Loja B;Arroz;Alimentos;3;20.34;61.02;4124;Não informado
2022-06-29;Loja C;Refrigerante;Bebidas;6;8.04;48.24;3214;Cartão
2023-03-01;Loja C;Arroz;Alimentos;9;28.55;256.95;6726;Não informado
2022-11-03;Loja A;Açúcar;Alimentos;9;24.82;223.38;7720;Cartão
2024-09-14;Loja A;Açúcar;Alimentos;2;13.74;27.48;4363;Cartão
2022-02-13;Loja B;Refrigerante;Bebidas;10;3.07;30.7;8871;Transferência
2022-01-17;Loja A;Leite;Alimentos;9;8.27;74.43;9760;Não informado
2023-01-30;Loja A;Sabão em Pó;Limpeza;3;23.78;71.34;3367;Dinheiro
2024-04-23;Loja C;Açúcar;Alimentos;8;33.54;268.32;2432;Cartão
2023-08-12;Loja B;Shampoo;Higiene;7;17.49;122.43;8918;Dinheiro
2024-05-04;Loja A;Detergente;Limpeza;4;23.24;92.96;3038;Cartão
2024-03-22;Loja A;Açúcar;Alimentos;10;16.35;163.5;3107;Transferência
2023-12-04;Loja B;Cerveja;Bebidas;10;13.63;136.3;6634;Dinheiro
2024-03-18;Loja B;Açúcar;Alimentos;10;26.65;266.5;8792;Cartão
2022-08-18;Loja B;Detergente;Limpeza;6;44.82;268.92;1918;Pix
2022-10-11;Loja A;Açúcar;Alimentos;2;23.24;46.48;9901;Pix
2022-07-21;Loja C;Açúcar;Alimentos;9;31.71;285.39;6879;Transferência
2022-07-15;Loja A;Shampoo;Higiene;1;18.89;18.89;3726;Pix
2024-06-27;Loja A;Refrigerante;Bebidas;1;36.5;36.5;7702;Pix
2023-08-30;Loja A;Açúcar;Alimentos;7;2.54;17.78;3986;Cartão
2023-11-27;Loja C;Leite;Alimentos;4;20.79;83.16;9109;Transferência
2023-04-24;Loja B;Sabão em Pó;Limpeza;2;34.27;68.54;7436;Dinheiro
2022-05-25;Loja A;Sabão em Pó;Limpeza;8;16.95;135.6;5131;Pix
2024-09-15;Loja C;Pasta de Dente;Higiene;8;20.23;161.84;4522;Cartão
2022-07-21;Loja A;Cerveja;Bebidas;7;21.3;149.1;7505;Dinheiro
2024-09-04;Loja B;Detergente;Limpeza;2;20.74;41.48;8621;Transferência
2022-07-19;Loja C;Cerveja;Bebidas;4;29.91;119.64;2890;Transferência
2022-01-22;Loja A;Leite;Alimentos;3;23.24;69.72;8252;Cartão
2023-06-02;Loja C;Sabão em Pó;Limpeza;9;19.55;175.95;2014;Cartão
2022-06-11;Loja A;Feijão;Alimentos;3;41.98;125.94;8317;Pix
2022-11-11;Loja C;Cerveja;Bebidas;7;23.24;162.68;5580;Dinheiro
2023-03-10;Loja C;Detergente;Limpeza;5;19.31;96.55;4251;Pix
2024-08-17;Loja C;Cerveja;Bebidas;6;44.77;268.62;4281;Dinheiro
2024-11-12;Loja A;Açúcar;Alimentos;1;36.69;36.69;2599;Pix
2023-10-30;Loja B;Sabão em Pó;Limpeza;2;23.24;46.48;6192;Dinheiro
2024-03-26;Loja B;Feijão;Alimentos;10;2.18;21.8;0;Transferência
2023-12-08;Loja B;Refrigerante;Bebidas;9;38.54;346.86;7306;Transferência
2022-03-29;Loja A;Leite;Alimentos;3;27.46;82.38;6018;Pix
2024-05-17;Loja A;Açúcar;Alimentos;10;7.92;79.2;3811;Transferência
2022-12-21;Loja C;Arroz;Alimentos;1;8.27;8.27;4156;Dinheiro
2022-08-30;Loja C;Açúcar;Alimentos;7;42.57;297.99;1586;Dinheiro
2022-04-29;Loja B;Sabão em Pó;Limpeza;3;23.24;69.72;6910;Cartão
2024-05-07;Loja B;Leite;Alimentos;7;14.08;98.56;9358;Pix
2023-05-26;Loja C;Açúcar;Alimentos;2;11.12;22.24;7110;Transferência
2023-10-25;Loja B;Leite;Alimentos;6;38.51;231.06;9115;Cartão
2024-05-20;Loja A;Feijão;Alimentos;10;24.04;240.4;4098;Cartão
2024-10-13;Loja A;Sabão em Pó;Limpeza;1;27.2;27.2;1696;Transferência
2023-05-24;Loja A;Cerveja;Bebidas;2;44.51;89.02;4023;Transferência
2023-09-25;Loja B;Pasta de Dente;Higiene;6;36.42;218.52;8330;Pix
2023-08-15;Loja A;Cerveja;Bebidas;3;31.73;95.19;6939;Dinheiro
2022-02-23;Loja C;Feijão;Alimentos;6;19.25;115.5;4018;Dinheiro
2024-03-02;Loja C;Refrigerante;Bebidas;5;16.53;82.65;7208;Transferência
2024-03-25;Loja A;Açúcar;Alimentos;3;41.16;123.48;9793;Transferência
2022-09-07;Loja A;Leite;Alimentos;1;40.64;40.64;3268;Cartão
2024-09-27;Loja A;Açúcar;Alimentos;2;38.98;77.96;3728;Transferência
2023-05-09;Loja C;Pasta de Dente;Higiene;9;35.42;318.78;1101;Cartão
2022-06-06;Loja A;Shampoo;Higiene;3;27.97;83.91;6227;Cartão
2023-07-28;Loja B;Sabão em Pó;Limpeza;8;9.17;73.36;6910;Dinheiro
2023-10-09;Loja A;Arroz;Alimentos;2;42.24;84.48;1247;Pix
2022-05-02;Loja A;Detergente;Limpeza;2;11.5;23.0;6991;Dinheiro
2022-03-19;Loja A;Shampoo;Higiene;1;39.16;39.16;7859;Cartão
2023-02-13;Loja A;Leite;Alimentos;2;23.21;46.42;0;Dinheiro
2023-10-30;Loja B;Cerveja;Bebidas;4;16.5;66.0;1449;Dinheiro
2022-03-10;Loja A;Sabão em Pó;Limpeza;3;21.2;63.6;5812;Cartão
2023-02-06;Loja C;Açúcar;Alimentos;2;7.6;15.2;7004;Cartão
2023-04-09;Loja C;Refrigerante;Bebidas;6;43.38;260.28;6895;Pix
2023-10-31;Loja B;Feijão;Alimentos;7;8.64;60.48;6602;Cartão
2024-05-11;Loja B;Refrigerante;Bebidas;10;28.68;286.8;7219;Cartão
2023-07-01;Loja A;Refrigerante;Bebidas;5;23.24;116.2;4513;Cartão
2024-05-19;Loja A;Sabão em Pó;Limpeza;4;39.39;157.56;4154;Dinheiro
2022-12-28;Loja A;Pasta de Dente;Higiene;8;29.0;232.0;8420;Dinheiro
2023-01-17;Loja C;Refrigerante;Bebidas;4;23.24;92.96;8739;Não informado
2022-12-12;Loja B;Shampoo;Higiene;3;23.24;69.72;5581;Pix
2023-05-26;Loja A;Pasta de Dente;Higiene;6;19.78;118.68;2103;Transferência
2022-09-12;Loja B;Refrigerante;Bebidas;9;9.26;83.34;5832;Cartão
2022-03-01;Loja B;Açúcar;Alimentos;5;8.18;40.9;8652;Transferência
2024-09-05;Loja A;Cerveja;Bebidas;2;40.88;81.76;6505;Pix
2023-05-16;Loja A;Arroz;Alimentos;6;5.23;31.38;8354;Dinheiro
2022-12-12;Loja A;Sabão em Pó;Limpeza;4;41.25;165.0;6905;Dinheiro
2023-03-03;Loja B;Arroz;Alimentos;9;15.5;139.5;2988;Pix
2022-11-27;Loja A;Açúcar;Alimentos;2;23.24;46.48;2529;Transferência
2024-02-13;Loja C;Pasta de Dente;Higiene;10;28.78;287.8;3834;Transferência
2023-04-24;Loja A;Refrigerante;Bebidas;3;12.93;38.79;7964;Dinheiro
2022-06-15;Loja A;Leite;Alimentos;7;5.05;35.35;8581;Dinheiro
2024-03-16;Loja A;Refrigerante;Bebidas;10;42.99;429.9;1418;Dinheiro
2022-05-04;Loja B;Pasta de Dente;Higiene;3;43.11;129.33;3360;Pix
2022-05-15;Loja C;Leite;Alimentos;2;31.6;63.2;5578;Dinheiro
2023-07-12;Loja C;Arroz;Alimentos;2;37.52;75.04;4801;Cartão
2023-03-01;Loja B;Detergente;Limpeza;7;30.89;216.23;8095;Dinheiro
2022-07-05;Loja B;Feijão;Alimentos;7;30.55;213.85;9585;Cartão
2023-09-14;Loja B;Shampoo;Higiene;5;40.92;204.6;0;Cartão
2022-07-08;Loja C;Arroz;Alimentos;4;32.44;129.76;3039;Pix
2023-08-01;Loja B;Arroz;Alimentos;7;14.31;100.17;5067;Dinheiro
2023-03-28;Loja C;Arroz;Alimentos;1;17.73;17.73;7003;Dinheiro
2023-06-02;Loja B;Pasta de Dente;Higiene;3;21.25;63.75;4817;Não informado
2024-05-01;Loja C;Feijão;Alimentos;8;26.86;214.88;6014;Cartão
2023-12-27;Loja C;Pasta de Dente;Higiene;6;1.9;11.4;2794;Transferência
2024-04-04;Loja A;Sabão em Pó;Limpeza;8;13.63;109.04;7857;Pix
